 Average                 ," NO_
AJMER "," NO2_
AJMER "," NOX_
AJMER "," NH3_
AJMER "," SO2_
AJMER "," CO_
AJMER "," O3_
AJMER "," PM10_
AJMER "," PM2.5_
AJMER "," BENZ_
AJMER "," TOLUENE_
AJMER "," ETHYBEZ_
AJMER ", MP_XYLENE_AJMER ,"OXYLENE_
AJMER "," TEMP_
AJMER "," RH_
AJMER "," WS_
AJMER "," WD_
AJMER "," BP_
AJMER "," SR_
AJMER "," RG_
AJMER "
                  , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , mg/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , ug/m3 , degreC , % , m/s , degre----- , mmHg , W/m2 , m m 
43720.5,9.1300000000000008,31.34,24.2,42.98,6.52,2.34,55.54,101.2,62.8,0,0.05,0,0,0,35.06,57.59,0.93,291.70999999999998,0.14000000000000001,726,647.09
43720.541666666664,7.2,32.409999999999997,23.27,42.81,2.91,4.25,51.73,115.1,59.38,0,0.14000000000000001,0,0,0,35.659999999999997,56.56,1.29,271.76,0.14000000000000001,726.8,611.82000000000005
43720.583333333336,9.64,34.64,26.4,42.93,8.2200000000000006,0.71,54.14,131.1,56.71,0,0.2,0,0,0,36.020000000000003,55.63,1.1100000000000001,304.42,0.45,727.4,621.38
43720.625,11.14,31.97,26.04,43.22,,0.45,57.31,127.6,55.34,0,0.08,0,0,0,36.51,54.13,1.34,287.02,0.47,728.1,631.88
43720.666666666664,24.64,43.39,42.98,39.51,3.16,,53.46,111.7,74.44,0,0.11,0,0,0,36.79,53.43,1.33,281.43,0.42,728.6,533.34
43720.708333333336,7.57,26.16,19,42.8,,2.4300000000000002,60.29,101.9,96.05,0,0,0,0,0,36.590000000000003,53.88,1.2,266.57,0.35,728.4,349.1
43720.75,5.75,29.49,19.809999999999999,43.89,6.41,2.68,59.72,137.69999999999999,40.4,0,0,0,0,0,36.1,54.97,1.33,251.66,0.24,727.7,118.09
43720.791666666664,9.4600000000000009,33.83,25.83,43.29,9.9700000000000006,0.75,53.7,149.19999999999999,44.57,0,0.15,0,0,0,35.119999999999997,57.4,1.02,254.47,0.24,726.4,27.41
43720.833333333336,10.6,33.880000000000003,26.77,46.84,10.6,0.24,54.46,132.19999999999999,37.28,0,0.24,0,0,0,34.36,59.26,1.22,247.15,0.21,725.3,13.83
43720.875,24.86,41.8,42.32,49.68,8.64,1.52,50.31,127.5,39.1,0,0.49,0,0,0,33.520000000000003,60.1,1.03,251.31,0.18,724.6,14.18
43720.916666666664,11.12,26.98,22.9,49.11,7.57,3.42,37.83,122.3,46.98,0,0.11,0,0,0,32.909999999999997,61.52,1.17,248.17,0.22,723.9,15.64
43720.958333333336,11.32,30.36,25.5,41.79,6.86,2.56,15.01,74.900000000000006,40.83,0,0.16,0,0,0,32.54,63.01,0.93,255.07,0.27,723.6,16.239999999999998
43721,8.1999999999999993,26.16,19.489999999999998,43.41,9.2100000000000009,0.78,12.89,105.6,40.51,0,0,0,0,0,32.31,63.83,1.18,268.24,0.22,723.9,16.52
43721.041666666664,9.7799999999999994,32.119999999999997,25.09,42.77,9.2799999999999994,0.64,8.5399999999999991,106,35.43,0,0,0,0,0,32.19,63.44,1.26,263.69,0.19,724,15.82
43721.083333333336,10.94,32.9,26.44,43.28,4.2699999999999996,3.27,9.18,106,34.93,0,0,0,0,0,31.88,64.16,1.21,264.20999999999998,0.31,724.1,15.49
43721.125,15.52,33.11,30.3,42.15,5.56,2.11,10.3,99.8,45.79,0,0,0,0,0,31.86,63.13,1.33,282.35000000000002,0.31,724.7,16.03
43721.166666666664,11.15,31.95,26.2,41.81,8.76,1.78,13.07,94.4,61.48,0,0,0,0,0,31.89,62.52,1.52,304.05,0.31,725.2,15.92
43721.208333333336,9.5299999999999994,28.98,22.25,42.77,8.74,1.37,13.23,96.9,52.08,0,0,0,0,0,31.71,63.63,1.63,303.25,0.31,725.2,16.12
43721.25,7.28,27.05,20.010000000000002,44.77,10.24,0.83,9.36,98.1,42.05,0,0,0,0,0,31.52,64.84,1.33,316.39,0.31,724.7,18.2
43721.291666666664,9.81,31.54,24.85,43.36,8.67,1.87,8.9700000000000006,112.6,36.89,0,0,0,0,0,31.25,65.98,0.77,306.75,0.31,724.1,27.11
43721.333333333336,14.86,35.78,31.16,41.9,4.63,2.72,10.77,103.4,34.32,0,0,0,0,0,31.31,66.09,1.21,312.41000000000003,0.31,723.6,123.75
43721.375,12.96,31.57,27.45,46.16,7.04,1.49,27.31,93.3,36.94,0,0,0,0,0,31.83,64.349999999999994,1.19,326.64,0.32,723.4,221.07
43721.416666666664,14.27,32.42,28.95,51.67,8.1999999999999993,1.35,52.64,90,41.1,0,0,0,0,0,32.61,61.89,1.08,324.98,0.37,723.5,270.77999999999997
43721.458333333336,5.1100000000000003,25.18,16.579999999999998,54.04,9.5399999999999991,1.46,46.83,62.4,35.92,0,0,0,0,0,33.49,59.9,0.82,301.69,0.38,723.7,415.1
43721.5,10.99,31.68,25.93,52.79,9.15,1.64,41.36,101.2,32.96,0,0,0,0,0,34.700000000000003,56.96,0.93,311.98,0.36,725.1,544.49
43721.541666666664,17.45,37.6,34.19,50.98,7.24,2.91,42.57,100.2,42.17,0,0,0,0,0,35.22,55.54,1.1399999999999999,282.20999999999998,0.24,725.9,638.49
43721.583333333336,13.61,32.32,28.35,51.72,10.43,0.39,52.03,114,63.82,0,0,0,0,0,35.28,55.74,1.05,287.02,0.24,726.6,493.89
43721.625,5.69,26.24,18.53,53.43,7.9,2.38,48.06,116,54.77,0,0,0,0,0,35.200000000000003,56,1.25,279.38,0.23,726.8,413.29
43721.666666666664,8,29.84,22.46,53.7,7.3,0.83,45.77,124,42.39,0,0,0,0,0,35.36,55.92,1.2,277.54000000000002,0.3,727.2,322.39999999999998
43721.708333333336,11.45,35.18,28.13,52.34,11.72,0.52,41.85,114.9,36.61,0,0.21,0,0.17,0,34.79,57.59,1.1000000000000001,258.14,0.35,727.1,195.98
43721.75,8.6,34.409999999999997,25.41,52.32,7.7,3.11,39.31,120.3,34.76,0,0.19,0,0,0,34.090000000000003,59.11,1.1399999999999999,256.95999999999998,0.35,726.5,80.33
43721.791666666664,10.14,33.19,26.04,53.21,5.44,3.43,38.4,126.1,34.03,0,0.27,0,0,0,33.64,59.87,1.17,260.87,0.34,725.5,24.2
43721.833333333336,10.4,31.08,25.14,53.41,9.34,1.87,35.700000000000003,117.8,33.6,0,0.47,0,0,0,33.200000000000003,61.23,1.34,243.36,0.34,724.8,14.88
43721.875,10.19,32.67,25.81,52.57,10.09,1.49,36.64,141,33.5,0,0.81,0,0,0,32.46,63.96,1.28,251.63,0.28000000000000003,724.1,14.85
43721.916666666664,11.2,33.299999999999997,26.94,52.39,13.88,0.14000000000000001,25.16,143.6,33.96,0,0.25,0,0,0,32.04,64.709999999999994,1.29,242.8,0.23,723.6,15.41
43721.958333333336,11.49,33.450000000000003,27.26,52.28,12.72,1.25,4.5599999999999996,85.2,33.549999999999997,0,0,0,0.1,0,31.69,65.81,0.95,247.65,0.23,723.4,15.67
43722,12.04,33.47,27.71,52.63,1.18,5.29,5.6,110.5,31.89,0,0,0,0,0,31.4,66.72,0.81,250.47,0.26,723.6,15.9
43722.041666666664,8.2100000000000009,30.62,23.16,53.59,2.75,3.48,4.63,103.4,31.01,0,0.15,0,0,0,31.32,67.19,0.84,250.17,0.4,723.9,15.94
43722.083333333336,11.25,33.04,26.85,52.77,7.44,1.1299999999999999,4.04,110.8,32.46,0,0,0,0,0,31.03,67.92,0.76,265.18,0.41,724.2,15.89
43722.125,8.4700000000000006,31.44,23.78,53.13,9.07,0.67,3.81,96.6,35.89,0,0,0,0,0,30.99,67.84,0.74,267.44,0.41,724.6,16.07
43722.166666666664,9.65,33.96,26.05,53.07,8.44,0.68,3.87,95.4,38.19,0,0,0,0,0,31.11,66.98,0.99,283.48,0.41,724.5,16.2
43722.208333333336,11.54,34.58,27.89,52.45,6.59,2.35,3.18,82.4,43.15,0,0,0,0,0,30.87,67.22,0.96,295.39999999999998,0.42,724.5,15.81
43722.25,9.4499999999999993,30.97,24.33,52.67,8.75,1.1299999999999999,6.88,75.7,37.06,0,0,0,0,0,30.97,65.489999999999995,1.21,309.94,0.41,724.2,16.079999999999998
43722.291666666664,10.98,34.270000000000003,27.28,52.32,8.35,1.29,8.57,89.4,34.89,0,0,0,0,0,30.66,66.47,0.86,301.67,0.41,723.5,26.49
43722.333333333336,11.06,32.07,26.19,53.35,9.5399999999999991,0.73,8.32,82.9,34.130000000000003,0,0,0,0,0,30.74,64.52,0.98,335.84,0.41,723,78.92
43722.375,10.72,32.270000000000003,26.02,52.95,11.86,0.42,8.5500000000000007,75,33.49,0,0,0,0,0,31.17,62.96,1.42,347.36,0.41,722.8,223.31
43722.416666666664,10.5,33.85,26.68,52.82,6.42,2.73,9.58,71.3,34.36,0,0,0,0,0,32.74,58.32,1.3,342.52,0.42,723.7,500.76
43722.458333333336,12.24,33.96,28.11,52.24,3.76,3.83,26.13,48.1,37.090000000000003,0,0,0,0,0,33.42,55.86,1.35,344.46,0.35,724,481.29
43722.5,10.82,32.99,26.48,52.76,7.77,1.0900000000000001,40.78,67.900000000000006,34.06,0,0.13,0,0,0,34.71,52.6,1.42,318.87,0.3,725.5,719.02
43722.541666666664,11.05,33.75,27.06,52.46,8.5299999999999994,0.8,42.22,90.1,33.94,0,0,0,0,0,35.479999999999997,52.17,1.33,298.93,0.28000000000000003,726.4,721.26
43722.583333333336,11.72,34.869999999999997,28.18,52.48,13.91,0.14000000000000001,44.76,111.8,33.79,0,0,0,0,0,35.99,52.42,1.36,266.62,0.2,727.4,750.89
43722.625,10.57,33.880000000000003,26.75,52.93,12.95,1.05,46.02,112.5,70.2,0,0,0,0,0,36.04,52.7,1.26,256.83999999999997,0.36,727.8,685.24
43722.666666666664,9.7200000000000006,33.130000000000003,25.67,52.65,2.54,4.79,49.47,115.4,136.44,0,0,0.17,0,0,36.119999999999997,52.65,1.31,254.34,0.46,727.9,521.29
43722.708333333336,9.7899999999999991,32.99,25.64,52.85,3.7,3.27,48.97,116.2,91.01,0,0,0,0,0,35.54,54.07,1.52,248.68,0.43,727.2,338.21
43722.75,10.029999999999999,33.840000000000003,26.29,52.41,8.09,1.65,49.51,115.1,141.96,0,0,0,0,0,35.020000000000003,54.68,1.43,250.51,0.39,726.4,111.45
43722.791666666664,9.59,34.42,26.24,52.99,10.45,1.22,36.04,121.7,230.89,0,0,0,0,0,34.11,56.34,1.1599999999999999,259.98,0.38,725,29.24
43722.833333333336,10.6,33.29,26.46,52.77,11.54,0.79,35.909999999999997,135.30000000000001,130.44999999999999,0,0.47,0.2,0,0,32.85,60.93,1.1499999999999999,245.51,0.3,724.2,16.8
43722.875,13.76,34.03,29.37,52.37,9.17,1.5,40.299999999999997,136.19999999999999,80.22,0,0.37,0,0,0,32.299999999999997,61.96,1.06,258.83,0.26,723.4,17.95
43722.916666666664,10.84,33.4,26.68,52.13,7.45,1.78,34.39,104.6,55.11,0,0,0,0,0,32.42,60.47,1.18,299.36,0.22,723.2,44.97
43722.958333333336,11.34,35.4,28.15,52.27,7.03,2.0499999999999998,35.83,66.3,42.56,0,0,0,0.13,0,31.99,61.72,1.33,273.14,0.19,723.1,35.880000000000003
43723,10.96,34.25,27.25,52.6,8.5299999999999994,0.93,34.18,51.2,36.28,0,0,0,0,0,31.41,63.71,0.79,258.60000000000002,0.18,723.2,45.77
43723.041666666664,10.15,33.270000000000003,26.08,52.68,11.29,0.73,27.81,82.6,42.34,0,0,0,0,0,31.11,65.05,0.77,259.63,0.48,723.4,46.01
43723.083333333336,11.1,33.92,27.19,52.71,4.68,2.71,6.69,76.2,62.2,0,0,0,0,0,30.83,66.2,1.03,248.32,0.47,723.7,45.53
43723.125,11.6,34.1,27.69,51.78,2.62,3.31,4.4800000000000004,79.8,57.69,0,0,0,0,0,30.56,67.2,0.78,250.14,0.47,723.7,43.77
43723.166666666664,10.52,32.43,25.95,52.73,6.79,1.05,6.55,85.1,44.11,0,0,0,0,0,30.66,66.5,0.97,274.72000000000003,0.47,723.8,46.58
43723.208333333336,9.15,34.74,26.06,52.29,7.19,1.1100000000000001,5.99,75.7,37.96,0,0,0,0,0,30.63,66.39,0.98,279.16000000000003,0.45,723.7,51.37
43723.25,7.81,33.090000000000003,24.13,52.89,13.85,0.14000000000000001,5.77,77.7,34.909999999999997,0,0,0,0,0,30.63,66.27,0.67,284.07,0.37,723.3,68.599999999999994
43723.291666666664,10.82,33.229999999999997,26.61,53.03,12.31,0.88,15.2,82.8,37.700000000000003,0,0,0,0,0,30.65,66.02,1.04,302.95999999999998,0.34,722.9,58.3
43723.333333333336,9.48,31.36,24.55,53.35,0.67,5.3,30.64,79.3,44.46,0,0,0,0,0,30.75,66.08,0.68,296.39,0.27,722.3,83.22
43723.375,9.09,30.72,23.91,53.73,2.77,3.95,33.950000000000003,95,37.56,0.14000000000000001,0.12,0,0,0,31.05,65.31,1,313.19,0.27,722.2,183.99
43723.416666666664,8.8800000000000008,32.25,24.54,52.94,8.4700000000000006,2.6,39.42,107.1,35.06,0,0,0,0,0,31.97,62.72,1.1299999999999999,321.8,0.28000000000000003,722.8,432.86
43723.458333333336,8.66,34.770000000000003,25.69,52.57,10.17,1.47,38.75,66.400000000000006,34.33,0,0,0,0,0,32.83,61.09,0.98,285.81,0.2,723.7,483.93
43723.5,10.09,35.46,27.19,51.79,9.9499999999999993,0.37,46.92,107.1,33.799999999999997,0,0,0,0,0,34.369999999999997,57.57,0.98,290.73,0.2,725.2,809.74
43723.541666666664,12.22,31.88,27.02,52.8,7.64,1.24,41.98,126.1,35.32,0,0,0,0,0,35.06,56.19,1.26,261.39,0.25,726.3,747.23
43723.583333333336,9.77,33.090000000000003,25.67,52.66,5.22,0.33,43.6,129.9,39.020000000000003,0,0,0,0,0,35.31,55.69,1.36,259.83,0.26,727.1,770.63
43723.625,7.2,31.38,22.74,53.12,5.32,0.57999999999999996,41.68,137.80000000000001,38.25,0,0,0,0,0,35.5,54.8,1.21,263.95999999999998,0.34,727.3,655.53
43723.666666666664,10.84,34.25,27.16,53.2,7.5,0.79,39.229999999999997,133.69999999999999,43.73,0,0,0,0,0,35.61,54.1,1.01,265.18,0.37,727.3,487.29
43723.708333333336,7.44,32,23.25,53.49,11.22,0.53,44.57,130.6,42.71,0,0,0,0,0,35.36,54.91,1.1599999999999999,259.39,0.37,727,341.94
43723.75,10.119999999999999,35.49,27.23,52.76,6.36,2.58,44.68,133.4,43.6,0,0,0,0,0,34.74,56.02,1.1000000000000001,258.32,0.28999999999999998,726.3,121.4
43723.791666666664,9.02,32.200000000000003,24.61,53.3,3.04,3.73,39.65,135.1,43.87,0,0,0,0,0,33.979999999999997,56.26,0.97,260.98,0.27,725.1,35.869999999999997
43723.833333333336,11.24,32.56,26.59,52.84,7.62,0.79,29.41,134.9,42.15,0,0.35,0,0,0,33.68,57.71,1.06,245.5,0.38,724.3,24.51
43723.875,11.54,34.049999999999997,27.57,52.23,8.4700000000000006,0.93,33.04,162.6,71.239999999999995,0,0.15,0,0,0,33.14,59.57,0.77,202.45,0.4,723.4,22.28
43723.916666666664,10.99,32.99,26.5,52.27,12.96,0.81,34.21,149.1,123.11,0,0,0,0.15,0,32.64,60.78,0.78,216.11,0.4,723.1,17.649999999999999
43723.958333333336,9.1300000000000008,33.25,25.14,52.01,13.26,0.55000000000000004,35.32,95.6,81.56,0,0,0,0,0,32.479999999999997,61.06,1.05,249.82,0.4,723.4,36.75
43724,10.14,32.89,25.88,52.74,2.2999999999999998,4.7699999999999996,15.97,122.4,60.78,0,0.61,0,0,0,32.39,60.72,0.98,255.62,0.3,723.7,30.1
43724.041666666664,11.47,32.979999999999997,26.99,52.47,2.59,3.59,5.49,122,50.57,0,0,0,0,0,32,60.95,0.8,257.47000000000003,0.24,723.8,24.97
43724.083333333336,10.220000000000001,31.92,25.45,52.58,6.7,1.18,7.65,117.2,47.73,0,0,0,0,0,31.55,61.9,0.64,262.98,0.17,724.2,25.02
43724.125,10.15,32.54,25.71,52.59,7.14,1.04,7.61,108.1,49.14,0,0,0,0,0,31.19,62.89,0.62,255.55,0.17,724.5,25.28
43724.166666666664,11.3,33.75,27.26,52.41,9.3000000000000007,0.14000000000000001,7.07,102.2,46.9,0,0,0,0,0,30.95,63.73,0.84,266.58999999999997,0.16,724.5,25.72
43724.208333333336,10.48,34.25,26.85,52.5,8.08,0.73,6.54,102.1,50.39,0,0,0,0,0,30.8,64.52,0.85,269.56,0.16,724.2,25.61
43724.25,13.84,34.36,29.62,52.84,4.3499999999999996,1.89,5.7,112.8,56.61,0,0,0,0,0,30.77,64.92,0.95,285.51,0.16,723.6,25.44
43724.291666666664,12.51,32.74,27.7,52.54,4.49,1.68,8.93,129,48.71,0,0,0,0,0,30.44,66.34,0.61,263.45,0.22,722.8,32.229999999999997
43724.333333333336,10.61,32.97,26.3,44.28,7.18,0.84,40.770000000000003,113.5,45.45,0,0.12,0,0,0,30.6,66.55,0.67,262.22000000000003,0.23,722.6,68.52
43724.375,10.91,32.630000000000003,26.34,42.83,10.33,0.46,45.17,130.80000000000001,43.35,0,0,0,0,0,31.06,65.33,0.83,265.02,0.24,722.6,152.97999999999999
43724.416666666664,13.18,33.630000000000003,28.68,42.27,7.57,1.38,47.67,128.69999999999999,60.38,0,0,0,0,0,32.24,62.04,1.1100000000000001,272.76,0.35,723.6,410.4
43724.458333333336,8.07,29.83,22.51,43.27,4.1399999999999997,3.47,51.4,86.5,91.53,0,0,0,0,0,33.31,59.5,1.38,253.26,0.5,724.6,668.32
43724.5,10.71,31.81,25.76,42.96,5.28,1.27,54.7,129.30000000000001,60.99,0,0,0,0,0,34.31,56.67,1.27,269.43,0.48,725.4,748.25
43724.541666666664,10.98,32.450000000000003,26.32,42.89,4.68,0.72,54.25,134,37.880000000000003,0,0,0,0,0,35.22,54.96,1.17,265.5,0.43,726.4,711.69
43724.583333333336,9.86,31.19,24.78,43.27,168.53,0.28999999999999998,52.85,144.80000000000001,32.85,0,0,0,0,0,36.049999999999997,53.41,1.07,261.44,0.4,727.4,738.2
43724.625,10.19,32,25.46,43.82,16.760000000000002,0.51,55.98,155.6,32.619999999999997,0,0.18,0,0,0,36.75,51.42,1.18,257.3,0.34,728.3,658.67
43724.666666666664,10.66,32.549999999999997,26.12,42.34,3.16,4.68,52.48,167.9,39.67,0,0,0,0,0,36.93,50.49,1.35,248.57,0.27,728.5,534.66
43724.708333333336,8.49,33.130000000000003,24.69,43.44,4.4800000000000004,3.23,54.58,156.5,46.79,0,0,0,0,0,36.82,50.92,1.19,255.18,0.26,728.3,343.6
